C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
110188,Customer#000110188,l2lmWhfmJ 7,8,18-881-502-4758,4012.52,HOUSEHOLD,will wake. sometimes regular multipliers us
95062,Customer#000095062,"kRDzRQFeX83gdL0MZHCOusml,C5cU, 4ll3bat",22,32-376-999-7037,6833.17,MACHINERY,lly bold patterns. foxes about the carefully
110287,Customer#000110287,MKH4CrRL23qKxFa8  2BkT,22,32-305-861-7314,-904.12,MACHINERY,ers cajole slyly. fluffily bold packages haggle s
95219,Customer#000095219,"2d,JggCQnz2wl096UaeSm1leFKbjN",17,27-602-824-8504,9785.74,BUILDING,ng to the thinly even ideas. carefully r
110476,Customer#000110476,"02GjE9sn9IPouFRfE3ic3T,Vpqak",23,33-947-273-7171,5079.63,FURNITURE,"ronic, bold deposits. ironic, bold frets shall cajole ironic foxes. regular, regular theodolites use sl"
95368,Customer#000095368,yQ4RPRs5L IImCfaxVYCOnoiP,19,29-589-117-5149,8449.09,MACHINERY,ely unusual deposits doze blithely. carefull
95420,Customer#000095420,dU6aKoyno7uo2dgfcBHfLgjx88T,23,33-924-403-8293,2777.44,HOUSEHOLD,s haggle. ironic theodolites are slyly bold asymptotes. furiously even accounts haggle. pinto beans 
95443,Customer#000095443,"wwJ,S6zoe0xRzg1pj,RzwgXEYIZgfhcTZO,D",6,16-841-858-6077,8856.1,BUILDING,ongside of the final theodolites. fluffily unusua
110710,Customer#000110710,FGQXg52qQoprk7M,14,24-519-689-2879,8636.86,AUTOMOBILE,egular deposits. ironic pearls wake. bold accounts kindle furiously slyly special deposits. care
110770,Customer#000110770,Z8K6OlSr5J37uolqdbbdhWEHM2gaR5C2PYhlMnI,18,28-328-544-2182,4301.91,MACHINERY,al packages are blithely after the carefully final requests. theodolites haggle slyly abo
110773,Customer#000110773,G JR2Mqu0NS,13,23-708-732-2897,6414.58,BUILDING,ickly special asymptotes. fluffily regular accounts maintain. fluff
95665,Customer#000095665,"WRolEthZNKsQo,N5JRi VBWvj3J u",10,20-980-178-8384,8565.84,MACHINERY,"unusual, even deposits sleep furiously slyly regular requests. regular deposits are ab"
95710,Customer#000095710,xz2mIR8XTRW6PTyWL2XQk1,12,22-618-481-7842,9328.63,HOUSEHOLD,s promise after the finally bold deposits. quick accounts must have to nag
95717,Customer#000095717,E3SvQ9GqO1U8QxA8SJ9n52dMX8Aqlttd8SyUZ3,7,17-658-414-1335,9663.03,BUILDING,"boost furiously about the pinto beans. regular, regular deposits sleep. silently ironic dependencies ought t"
110887,Customer#000110887,LuHICstZWgd0xfRV1Xz 4JnEp,7,17-662-284-5945,6698.22,MACHINERY,f the quickly quick excuses. furiou
110888,Customer#000110888,2Q34fQWp9ODYGUF6D38jBzkLDuweBElTKGQlVJF,2,12-797-826-1011,996.54,HOUSEHOLD,deas nag fluffily above the slyly unusual courts. furio
95812,Customer#000095812,dmY9yINgdAadLPYlQcvD I7zp4VcZ,4,14-726-960-2318,773.06,AUTOMOBILE,ns. special dinos wake pinto beans. furiously bold deposits us
95896,Customer#000095896,"0BJb,l8YTw,2lYco2,",3,13-604-824-5420,-912.21,BUILDING,l ideas. quickly regular ideas wake furiously. ironic foxes c
95900,Customer#000095900,"6xF8BjRllI,d",1,11-325-368-2648,7593.56,HOUSEHOLD,to beans detect after the car
95983,Customer#000095983,"chxJnpgAyUH4MADvb3VlyzWo,uP",1,11-748-485-9985,848.85,FURNITURE, impress slyly special deposits. caref
111100,Customer#000111100,fu6HmpwHnnUMHDfe9u79E73Y8LG7Zn8T,9,19-283-735-9725,6432.04,FURNITURE,"g to the deposits haggle above the ironic ideas. final, express theodolites grow blithely carefully ironic "
111137,Customer#000111137,8u1NuK2dwyQ461SA ry03GuRha2ULU00zhmqFjZp,16,26-245-414-4576,8303.63,FURNITURE,l pinto beans around the bold somas wake slyly among the slyly pending packages. fluffily ruthless packages
111145,Customer#000111145,6XApdzw4VWEWXQeQzekVECyWl,14,24-112-312-3241,8706.6,MACHINERY,final foxes. furiously close packages cajole. furiously final courts wake blithely across the carefully final dep
96091,Customer#000096091,e8xC4IqOHAuEDNoRPw,3,13-789-231-5014,1765.27,BUILDING,"dolphins haggle alongside of the silent deposits. bold, permanent excuses wake blithely after the even, fin"
96175,Customer#000096175,"bJPYIqy6w6UzOko2UiL,JWZLz7OOuk,pMPBL",20,30-624-373-7531,557.82,HOUSEHOLD,"l requests boost after the unusual, final packages. carefully "
111296,Customer#000111296, 3uaAADRqwMbp1HA4uXxBf1Yefs,17,27-978-417-1680,9777.89,AUTOMOBILE,requests nag blithely unusual requests. fluffily even foxes ar
96203,Customer#000096203,9OxxUVKVNjnaSxwaqZ,13,23-910-444-1083,7024.09,BUILDING,eposits. ironically bold dependencies affix slyly blithely ironic packages. quickly express depths run carefully ove
111355,Customer#000111355,"XSlpiIch,XYOsYa4Dbpfrb2Xtim2w0pbA8tIah",12,22-485-802-2037,6434.83,FURNITURE,ts use quickly. bold requests nag furiously about the furiously ironic
96310,Customer#000096310,"2a51jXRbM0R46xP3Bv2veq,R7",15,25-501-813-6573,2513.34,HOUSEHOLD,ic packages. quickly ironic packages sleep carefully blithely ironic 
96320,Customer#000096320,"log,bO4xBgy8KSNOYDVaTGTrIKl73RflsXGIE9",24,34-177-955-8090,275.92,BUILDING,"ously. silent, express deposits sleep slyly. bold ideas above the carefully final requests are agains"
111434,Customer#000111434,VPEcnEn3XWn4OonptVaMPMWYDsvltwnM,15,25-710-408-6334,820.78,AUTOMOBILE,ely express foxes. regular pinto beans sleep slyly regular ideas. ironic deposits cajole final deposits. deposits wa
111481,Customer#000111481,y3PjHlIab7eM3E5PrLsxJNkO6plfpghOR9kqrfm,11,21-174-809-1117,7314.26,BUILDING, packages. pending courts detect according to the blithely final depo
111482,Customer#000111482,"J,kOqJXCetIcUsGZfPLLe0bEznyA8hT",11,21-980-991-2689,3868.87,FURNITURE,y requests boost slyly. silent pinto beans sleep closely after the pending ideas. deposits cajole furiously bl
111535,Customer#000111535,"bF8Np0tS,XzxuWCEU",1,11-344-301-2460,3829.44,FURNITURE,"he furiously ironic theodolites. ironic, even theodolit"
111538,Customer#000111538,dpCcxKAaYSR5U,9,19-833-676-3692,2319.8,BUILDING,fy packages wake fluffily. blithely ironic deposits i
111574,Customer#000111574,qh  lOGlMQ69w,13,23-270-522-9080,3432.09,FURNITURE,ans haggle. carefully special in
111577,Customer#000111577,QmLWG9fVnpXMqZlmIJFVux5gGJynqdgRss7K,6,16-340-285-2839,9478.41,MACHINERY,s. carefully bold deposits wake furiously. furiously regular deposits cajole carefully final requests. 
111635,Customer#000111635,aY5lyfgZehUKlZN17j1hfSl1HSnpkkBf5,5,15-958-848-4319,4832.87,FURNITURE, quickly regular instructions s
111718,Customer#000111718,pDw2xJYd7qkI9 tg,11,21-901-768-7012,9917.45,AUTOMOBILE, pearls. unusual requests are furiously around the carefully even requests. ironic 
111754,Customer#000111754,NaRzZxd9BST3XX1QCr0FcySlnBB,4,14-546-342-3356,2328.21,FURNITURE,ckly ironic packages are carefully regular theodolites. final accounts detect slyly pending accounts. blithely final
96634,Customer#000096634,nB IT5jlB72f,6,16-661-862-3312,-411.05,MACHINERY,"accounts are above the ironic, pending pinto beans. blithely even packages might nag after the blithely regula"
111820,Customer#000111820,",cyJnuuXnYBfzarBTiIKsu9VvW5levJ555HS6uW",9,19-191-855-6630,9961.63,HOUSEHOLD,e of the furiously ironic attainments. carefully bold foxes haggle slyly theodolites. carefully bo
111830,Customer#000111830,Afw8TrIqb1h9ajtb86diLya4Iq4GHw,0,10-911-788-1106,1391.58,HOUSEHOLD,ven ideas. ironic packages solve blithely after the 
96712,Customer#000096712,5Cltxpj8mvg7,18,28-413-396-7890,7674.34,AUTOMOBILE,. instructions integrate slyly 
111866,Customer#000111866,OIjmuKzsjPFOG,16,26-849-191-8380,8434.2,HOUSEHOLD,yly unusual excuses cajole carefully among the
111919,Customer#000111919,H9V30mW1s2Pc3ZeO3mV84lYRhN,17,27-517-211-2963,8200.73,HOUSEHOLD," unusual, silent theodolites across the slyly special p"
96785,Customer#000096785,JqeBJl2akT29EnQrm2QjyJaXcZU,2,12-250-278-4490,840.31,HOUSEHOLD, bold pinto beans cajole furiously. ideas around the quickly bold
96793,Customer#000096793,YdoZfmDP96,22,32-446-273-6061,3483.42,FURNITURE,ts. quickly bold dependencies nag furiously unusual foxes. special requests cajole against the 
96805,Customer#000096805,9ob3vUvKwW,8,18-121-263-8400,3419.66,AUTOMOBILE,c instructions haggle finally regular deposits.
96884,Customer#000096884,iUVxUIooMVp3,15,25-673-518-5438,509.82,FURNITURE,"ecoys sleep quickly regular, even pint"
112057,Customer#000112057,"sURoDlPyTndxo,1qqO,G",10,20-411-651-4462,3733.77,AUTOMOBILE, haggle slyly against the express requests. regular theodolites poach. carefully ironic foxes wake slyly through 
96961,Customer#000096961,8VTiFnuCu6ILhgiArbDLJJPh7nVkJ,24,34-867-963-7853,4547.52,MACHINERY,sual asymptotes haggle among the furiously even asymptote
96967,Customer#000096967,Fy9stpUDdbXCQJFXha4NG3FCyXkEls6cRnT1Hx,5,15-382-122-4706,2013.6,MACHINERY,mptotes sleep fluffily. quickly unusual packa
96997,Customer#000096997,"0qCje4grh1t6jb7OM,4DIjG8",12,22-353-795-3576,8009.09,FURNITURE,lar theodolites. carefully even deposits wake furiously about the carefully bold deposits. busily final dependen
97012,Customer#000097012,cBBuwFoQE4z0q267I1XxBbHzqmrn,21,31-855-672-9464,6473.11,MACHINERY, the furiously express theodolites
112115,Customer#000112115,eX377QbUrfn d6BTu6,13,23-394-874-3501,7633.1,MACHINERY,e blithely bold frays. pinto beans at the blithely ironic instructions cajole fluffily across the care
97066,Customer#000097066,1t2is2Ae25gSs2cawKEn,0,10-920-624-7412,3953.21,FURNITURE,usly final deposits. blithely quiet hockey players cajole carefully ironic requests. furiou
97072,Customer#000097072,wgIjALc7iqA0ywaw323Ad,12,22-510-954-7927,5546.83,BUILDING,"al, silent instructions nag slyly final pinto beans. regular, unusual"
112256,Customer#000112256,5aU3a6Q1n40YpxWxZvB16c,18,28-917-999-5995,1275.84,MACHINERY, ideas kindle above the blithely ironic deposits. specia
97177,Customer#000097177,XXmSTXxsHhhMgTJ,18,28-482-176-4087,8859.42,HOUSEHOLD,ns along the blithely express courts haggle according
112363,Customer#000112363,2K4FyJRn1nZlxvEkrdIk45XwHuQ,15,25-576-776-4685,1153.25,AUTOMOBILE,"nag across the final deposits. asymptotes about the silent, silent deposits integrate silently after th"
97231,Customer#000097231,bq258G8zWyAoU74quxJQuAQ,12,22-265-940-2718,3273.71,FURNITURE, requests haggle fluffily furiously final packages. 
112375,Customer#000112375,YGbEi832XXjw0ZTSbvRzurwSUq,15,25-798-759-9677,5008.24,AUTOMOBILE,furiously regular packages. blithely unusual excuses wake blithely express packages. unusual instructions p
112399,Customer#000112399,qKN4J5LZDH261SYyKk0WbXb7i eA,16,26-340-520-2960,4161.25,BUILDING,e the pinto beans nag blithely according to the slyly busy foxes. pending pinto be
112405,Customer#000112405,mq84AagYXv3IqU0oIEjBC18,8,18-597-413-6756,2659.47,HOUSEHOLD,"long the accounts. quickly regular dugouts use carefully across the special, even packages. furiously even the"
112427,Customer#000112427, HjbACCoxXlD78z ,14,24-204-784-4095,1585.49,MACHINERY,usual dolphins. slyly silent deposits boost always furiously pending requests. 
97348,Customer#000097348,"b6N9,ZLN2ylHoxb9jvrH2QoTBHHd0yiphdBLd3j",9,19-307-782-5815,8992.12,BUILDING,"ward the carefully even foxes nag among the final, final pinto beans. slyly pending accounts cajole. fluffily un"
97361,Customer#000097361,", VFh3V2YsDum6z6v3Uo8dn2",16,26-714-534-2494,4101.08,AUTOMOBILE, quietly final accounts cajole fluffily. ironic
97363,Customer#000097363,"fTsyrmwNdPXl9ahassr,X",11,21-648-759-7880,9118.68,BUILDING,. evenly special foxes use. requests above the furiously final foxes boost quickly against the
112552,Customer#000112552,"IhBf,TZNcpykswKA7hILbBsF,1iHWz2bJEg5phs",4,14-993-221-7812,5163.14,BUILDING,g to the final deposits nag slyly
112603,Customer#000112603,POOFlR5FbtvwzqwOD y,24,34-796-517-7728,107.35,BUILDING,"sly about the express deposits? pending, unusual packages are furiously fluffily i"
112610,Customer#000112610,BYAf6GfgVDyN00qMLkfUH2glCdZLCY33vIl5Nn,14,24-498-822-2461,106.92,MACHINERY,r decoys affix fluffily along the excuses. quickly ironic accounts wake 
97471,Customer#000097471,EcxPmweYUU0EF,18,28-104-693-5971,1982.94,FURNITURE,ccounts. final requests haggle furiously final accounts. blithely even ideas cajole fur
97501,Customer#000097501,neNxZIOmcq twUyXpLWG6KD pQ1B5 ,7,17-351-139-1039,931.93,BUILDING,", pending courts. realms affix. quic"
97516,Customer#000097516,"Il0BBkD2z61z 7s0iBe8Ab,BM24",20,30-928-208-8579,-868.45,AUTOMOBILE,s the slyly even packages. theodolites wake according to t
97532,Customer#000097532,"Oww,n0v3OBj51oEbil4y06kMvA L",14,24-848-220-3083,5313.74,MACHINERY, accounts. final accounts sleep
97549,Customer#000097549,Q2xRpKqFvW6wgXS8S,24,34-656-197-4281,69.17,FURNITURE,ickly pending packages sleep slyly about the furiously express excuses. 
97582,Customer#000097582,"Pvgh10gg3rUwmwO7,mTPaIksXwi",17,27-482-778-1469,-927.05,HOUSEHOLD,tterns haggle according to the regular ideas. asymptotes haggle. slyly ironic deposits a
112730,Customer#000112730,MLAr7wsApuAiuTgAetquEhuMQ1hF5jbZmuOItuyE,20,30-629-842-6111,900.15,FURNITURE,y beneath the furiously silent packages.
112762,Customer#000112762,mpkF2hv7iSbkxHRD1TwAKQKosA07WB7,7,17-340-186-4596,6698.13,MACHINERY, final sentiments cajole finally alongside of the ir
112774,Customer#000112774,aza7sudlztCV2nElE,3,13-598-608-8274,5221.34,FURNITURE,ular requests are quickly silent ideas: sl
112802,Customer#000112802,Yj91yGVlPq,4,14-584-235-3570,794.9,BUILDING,s. slyly regular accounts cajole. foxes are furiously ironic requests: furiously 
112874,Customer#000112874,mtEfCD9ogZww5RZQInwInj3,21,31-185-503-8576,6030.91,BUILDING,the daringly unusual instructions. quickly express dependencies mus
97804,Customer#000097804,d421CGZs505bcYnVWK76j2p,13,23-295-809-7262,3562.89,BUILDING," final ideas affix furiously bold, bold courts. quickly pending excuses"
112889,Customer#000112889,"5bZrLQFc 1V0,V8me5VUWBUM37",4,14-366-392-3861,7098.51,AUTOMOBILE,fully after the special deposits. carefu
97810,Customer#000097810,"iR5km9oJbRnf501us0wXO,MkUpsDl0DBQKL6O",21,31-714-906-2054,2279.21,HOUSEHOLD,e blithely express platelets. slyly final acco
113083,Customer#000113083,"UtDL00y,izPKREg v4DvexUOjT816yN",6,16-982-446-6072,1609.96,FURNITURE,"ns. furiously final deposits use fluffily. pending, final deposits boo"
113104,Customer#000113104,KGf5 oaAptmq4JDmkv8q,21,31-909-453-4128,6108.76,MACHINERY,"manent, silent foxes. quickly express requests hagg"
98020,Customer#000098020,"Fgx,pDSrSSplFSZDilebOmaUwhGCe3",5,15-101-105-3426,8747.68,MACHINERY,"ggle. unusual, ironic deposits haggle idly alongside of the slowly regular accounts? t"
98039,Customer#000098039,BiYF5w1s5k7ta2wpkv7o7swMmHtPYy,2,12-700-117-7500,1270.64,AUTOMOBILE,ly bold requests. requests solve. furiously final ideas haggle furiously. perman
113152,Customer#000113152,m8GSo9Uqv46Iffn2,6,16-858-164-5325,4575.31,BUILDING,al foxes wake fluffily after the blithely stealthy instructions. slyly special accounts
113177,Customer#000113177,0yR3jPhpAoyqhh4T,14,24-823-160-8396,4632.68,AUTOMOBILE,uriously above the quickly express accounts. accounts shall have to wake furiously final accounts. blithely 
113185,Customer#000113185,Rhpd3UWoEN3nljjQQjeVayqX3AMWrJ,9,19-401-600-5083,-91.31,MACHINERY,regular accounts cajole alongside of the furiously regular instructions. quickly unusual request
113194,Customer#000113194,"ENmvNZdaq8KyoMdBY7 zQb,BzLdT",2,12-991-331-6950,4956.11,BUILDING,its-- blithely final requests haggle furiously a
113201,Customer#000113201,WPD ct8wtE969x23 Crd6DENft,9,19-200-313-8208,5698.49,FURNITURE,sly ironic accounts. ironic requests nag. ironic re
98063,Customer#000098063,2xkRMcSI5LGfSeIIZOd,18,28-132-913-4930,647.95,BUILDING,ctions are furiously. blithely regular pinto beans ar
98113,Customer#000098113,iVsJx baFI1Nvnq7k4rgnlU9PrK,17,27-824-102-9709,-416.92,AUTOMOBILE,ial dependencies across the slyly ironic requests wake quickly slowly f
98135,Customer#000098135,Qi6DGwNUcK3fXrA2zgCcOTtFpsaI,11,21-196-994-9245,4942.34,MACHINERY, requests boost above the deposits. carefully final requ
113254,Customer#000113254,or6GjHwY r6Thl7qWv9AtJBvx63LNNhZUCInUbE,20,30-762-570-4534,-367.75,BUILDING,gular courts wake slyly according to the slyly even foxes. carefully
113270,Customer#000113270,"2nV,ta5ORV",19,29-344-276-7464,2178.65,FURNITURE,ter the furiously regular ideas nag about t
113291,Customer#000113291,"Fgl6RiM8UTpv5J iBQz2D,jghbZANiYtDh j5hq",24,34-181-336-9649,7811.12,AUTOMOBILE,"ctions. silent, bold asymptotes detect blithely. special accounts haggle quickly along the fluffily special theo"
98207,Customer#000098207,peqU79kSlQlJ7M0M7jzzwqrNamsaY0Mgl1Zw,8,18-704-694-6827,-278.32,AUTOMOBILE,jole slyly bold theodolites: slyly regular accounts along the inst
98210,Customer#000098210,"SiV,RLjHA9DNPm9iRo19TXi b FJHDQwDiV",24,34-918-595-1048,7126.24,MACHINERY,"sleep regular, ironic deposits. unusual decoys run blithely around the final requests. excuses "
98213,Customer#000098213,"9dBYA514XijDO2rM9q4ZBrTKSf7mc,cK333",17,27-846-803-6488,9721.47,HOUSEHOLD,y. blithely ironic requests wake. quickly special accou
98242,Customer#000098242,"BnoNAp6rthtHCS5rX8phyOKWw,A4",4,14-540-195-1778,4401.95,HOUSEHOLD,silent instructions above the slyly fluffy warthogs sleep about the slyly final deposits. fina
98323,Customer#000098323,C79GwwiHCxbjIvZDF5MTfsV6zTGbtHKjHCz8uK c,21,31-523-978-6884,1119.15,BUILDING,longside of the slyly even theodolites. excuses impress quickly after the accounts. unusual packages 
98396,Customer#000098396,LPCAx CaYuRnoKgY4sEaJ1nc8,20,30-316-531-7424,-478.07,BUILDING,"s nag carefully fluffily special dolphins. silent, regular ideas wake blithely special accounts. slyly regu"
98434,Customer#000098434,fVwbJihqKh4KJrUZQ8exEIj,6,16-742-569-5060,9197.81,MACHINERY,ites use quickly after the even dependencies. even patterns detect slyly after the ironic deposits. ironically 
98452,Customer#000098452,0YMM8Jp8Q8zam,19,29-660-605-6743,4754.41,FURNITURE,usly regular asymptotes wake furiously about the slyly pending pinto b
98477,Customer#000098477,dM2Bp9Z5xl2jZBANTPMtZ8,24,34-534-821-8970,4052.12,HOUSEHOLD, pinto beans promise against the theodol
113599,Customer#000113599,7GjbzQXqrJgur2zm0 X,8,18-474-890-6165,5982.29,MACHINERY,ously bold deposits. express instructions are slyly fl
113645,Customer#000113645,"m4yKLPawriUXOsP35WeVI7DX D,WbIv",4,14-247-199-2712,497.46,BUILDING, quiet accounts. even instructions wake fluffily regular pinto beans. slyly final requ
